"","Phecode","ICD","ICD910","code"
"738","010_","ICD9:017.46","ICD9","01746"
"739","010_","ICD9:017.5","ICD9","0175"
"740","010_","ICD9:017.50","ICD9","01750"
"741","010_","ICD9:017.51","ICD9","01751"
"742","010_","ICD9:017.52","ICD9","01752"
"743","010_","ICD9:017.53","ICD9","01753"
"744","010_","ICD9:017.54","ICD9","01754"
"745","010_","ICD9:017.55","ICD9","01755"
"746","010_","ICD9:017.56","ICD9","01756"
"747","010_","ICD9:017.6","ICD9","0176"
"748","010_","ICD9:017.60","ICD9","01760"
"749","010_","ICD9:017.61","ICD9","01761"
"750","010_","ICD9:017.62","ICD9","01762"
"751","010_","ICD9:017.63","ICD9","01763"
"752","010_","ICD9:017.64","ICD9","01764"
"753","010_","ICD9:017.65","ICD9","01765"
"754","010_","ICD9:017.66","ICD9","01766"
"755","010_","ICD9:017.7","ICD9","0177"
"756","010_","ICD9:017.70","ICD9","01770"
"757","010_","ICD9:017.71","ICD9","01771"
"758","010_","ICD9:017.72","ICD9","01772"
"759","010_","ICD9:017.73","ICD9","01773"
"760","010_","ICD9:017.74","ICD9","01774"
"761","010_","ICD9:017.75","ICD9","01775"
"762","010_","ICD9:017.76","ICD9","01776"
"763","010_","ICD9:017.8","ICD9","0178"
"764","010_","ICD9:017.80","ICD9","01780"
"765","010_","ICD9:017.81","ICD9","01781"
"766","010_","ICD9:017.82","ICD9","01782"
"767","010_","ICD9:017.83","ICD9","01783"
"768","010_","ICD9:017.84","ICD9","01784"
"769","010_","ICD9:017.85","ICD9","01785"
"770","010_","ICD9:017.86","ICD9","01786"
"771","010_","ICD9:017.9","ICD9","0179"
"772","010_","ICD9:017.90","ICD9","01790"
"773","010_","ICD9:017.91","ICD9","01791"
"774","010_","ICD9:017.92","ICD9","01792"
"775","010_","ICD9:017.93","ICD9","01793"
"776","010_","ICD9:017.94","ICD9","01794"
"777","010_","ICD9:017.95","ICD9","01795"
"778","010_","ICD9:017.96","ICD9","01796"
"779","010_","ICD9:018","ICD9","018"
"780","010_","ICD9:018.0","ICD9","0180"
"781","010_","ICD9:018.00","ICD9","01800"
"782","010_","ICD9:018.01","ICD9","01801"
"783","010_","ICD9:018.02","ICD9","01802"
"784","010_","ICD9:018.03","ICD9","01803"
"785","010_","ICD9:018.04","ICD9","01804"
"786","010_","ICD9:018.05","ICD9","01805"
"787","010_","ICD9:018.06","ICD9","01806"
"788","010_","ICD9:018.8","ICD9","0188"
"789","010_","ICD9:018.80","ICD9","01880"
"790","010_","ICD9:018.81","ICD9","01881"
"791","010_","ICD9:018.82","ICD9","01882"
"792","010_","ICD9:018.83","ICD9","01883"
"793","010_","ICD9:018.84","ICD9","01884"
"794","010_","ICD9:018.85","ICD9","01885"
"795","010_","ICD9:018.86","ICD9","01886"
"796","010_","ICD9:018.9","ICD9","0189"
"797","010_","ICD9:018.90","ICD9","01890"
"798","010_","ICD9:018.91","ICD9","01891"
"799","010_","ICD9:018.92","ICD9","01892"
"800","010_","ICD9:018.93","ICD9","01893"
"801","010_","ICD9:018.94","ICD9","01894"
"802","010_","ICD9:018.95","ICD9","01895"
"803","010_","ICD9:018.96","ICD9","01896"
"804","010_","ICD9:137","ICD9","137"
"805","010_","ICD9:137.0","ICD9","1370"
"806","010_","ICD9:137.1","ICD9","1371"
"807","010_","ICD9:137.2","ICD9","1372"
"808","010_","ICD9:137.3","ICD9","1373"
"809","010_","ICD9:137.4","ICD9","1374"
"810","010_","ICD9:V12.01","ICD9","V1201"
"879","031_","ICD9:031","ICD9","031"
"880","031_","ICD9:031.2","ICD9","0312"
"881","031_","ICD9:031.8","ICD9","0318"
"882","031_","ICD9:031.9","ICD9","0319"
"886","031_","ICD9:030","ICD9","030"
"887","031_","ICD9:030.0","ICD9","0300"
"888","031_","ICD9:030.1","ICD9","0301"
"889","031_","ICD9:030.2","ICD9","0302"
"890","031_","ICD9:030.3","ICD9","0303"
"891","031_","ICD9:030.8","ICD9","0308"
"892","031_","ICD9:030.9","ICD9","0309"
"902","031_1","ICD9:030","ICD9","030"
"903","031_1","ICD9:030.0","ICD9","0300"
"904","031_1","ICD9:030.1","ICD9","0301"
"905","031_1","ICD9:030.2","ICD9","0302"
"906","031_1","ICD9:030.3","ICD9","0303"
"907","031_1","ICD9:030.8","ICD9","0308"
"908","031_1","ICD9:030.9","ICD9","0309"
"918","038_","ICD9:038","ICD9","038"
"919","038_","ICD9:038.3","ICD9","0383"
"920","038_","ICD9:038.8","ICD9","0388"
"921","038_","ICD9:038.9","ICD9","0389"
"922","038_","ICD9:054.5","ICD9","0545"
"923","038_","ICD9:449","ICD9","449"
"931","038_","ICD9:003.1","ICD9","0031"
"932","038_","ICD9:020.2","ICD9","0202"
"933","038_","ICD9:036.2","ICD9","0362"
"934","038_","ICD9:038.0","ICD9","0380"
"935","038_","ICD9:038.4","ICD9","0384"
"936","038_","ICD9:038.40","ICD9","03840"
"937","038_","ICD9:038.41","ICD9","03841"
"938","038_","ICD9:038.42","ICD9","03842"
"939","038_","ICD9:038.43","ICD9","03843"
"940","038_","ICD9:038.44","ICD9","03844"
"941","038_","ICD9:038.49","ICD9","03849"
"958","038_","ICD9:022.3","ICD9","0223"
"959","038_","ICD9:038.1","ICD9","0381"
"960","038_","ICD9:038.10","ICD9","03810"
"961","038_","ICD9:038.11","ICD9","03811"
"962","038_","ICD9:038.12","ICD9","03812"
"963","038_","ICD9:038.19","ICD9","03819"
"964","038_","ICD9:038.2","ICD9","0382"
"972","038_","ICD9:790.7","ICD9","7907"
"974","038_1","ICD9:003.1","ICD9","0031"
"975","038_1","ICD9:020.2","ICD9","0202"
"976","038_1","ICD9:036.2","ICD9","0362"
"977","038_1","ICD9:038.0","ICD9","0380"
"978","038_1","ICD9:038.4","ICD9","0384"
"979","038_1","ICD9:038.40","ICD9","03840"
"980","038_1","ICD9:038.41","ICD9","03841"
"981","038_1","ICD9:038.42","ICD9","03842"
"982","038_1","ICD9:038.43","ICD9","03843"
"983","038_1","ICD9:038.44","ICD9","03844"
"984","038_1","ICD9:038.49","ICD9","03849"
"1001","038_2","ICD9:022.3","ICD9","0223"
"1002","038_2","ICD9:038.1","ICD9","0381"
"1003","038_2","ICD9:038.10","ICD9","03810"
"1004","038_2","ICD9:038.11","ICD9","03811"
"1005","038_2","ICD9:038.12","ICD9","03812"
"1006","038_2","ICD9:038.19","ICD9","03819"
"1007","038_2","ICD9:038.2","ICD9","0382"
"1015","038_3","ICD9:790.7","ICD9","7907"
"1017","041_","ICD9:020","ICD9","020"
"1018","041_","ICD9:020.0","ICD9","0200"
"1019","041_","ICD9:020.8","ICD9","0208"
"1020","041_","ICD9:020.9","ICD9","0209"
"1021","041_","ICD9:021","ICD9","021"
"1022","041_","ICD9:021.8","ICD9","0218"
"1023","041_","ICD9:021.9","ICD9","0219"
"1024","041_","ICD9:022","ICD9","022"
"1025","041_","ICD9:022.8","ICD9","0228"
"1026","041_","ICD9:022.9","ICD9","0229"
"1027","041_","ICD9:023","ICD9","023"
"1028","041_","ICD9:023.0","ICD9","0230"
"1029","041_","ICD9:023.1","ICD9","0231"
"1030","041_","ICD9:023.2","ICD9","0232"
"1031","041_","ICD9:023.3","ICD9","0233"
"1032","041_","ICD9:023.8","ICD9","0238"
"1033","041_","ICD9:023.9","ICD9","0239"
"1034","041_","ICD9:024","ICD9","024"
"1035","041_","ICD9:025","ICD9","025"
"1036","041_","ICD9:026","ICD9","026"
"1037","041_","ICD9:026.0","ICD9","0260"
"1038","041_","ICD9:026.9","ICD9","0269"
"1039","041_","ICD9:027","ICD9","027"
"1040","041_","ICD9:027.0","ICD9","0270"
"1041","041_","ICD9:027.1","ICD9","0271"
"1042","041_","ICD9:027.2","ICD9","0272"
"1043","041_","ICD9:027.8","ICD9","0278"
"1044","041_","ICD9:027.9","ICD9","0279"
"1045","041_","ICD9:032","ICD9","032"
"1046","041_","ICD9:032.8","ICD9","0328"
"1047","041_","ICD9:032.89","ICD9","03289"
"1048","041_","ICD9:032.9","ICD9","0329"
"1049","041_","ICD9:033","ICD9","033"
"1050","041_","ICD9:033.0","ICD9","0330"
"1051","041_","ICD9:033.1","ICD9","0331"
"1052","041_","ICD9:033.8","ICD9","0338"
"1053","041_","ICD9:033.9","ICD9","0339"
"1054","041_","ICD9:036","ICD9","036"
"1055","041_","ICD9:036.3","ICD9","0363"
"1056","041_","ICD9:036.8","ICD9","0368"
"1057","041_","ICD9:036.81","ICD9","03681"
"1058","041_","ICD9:036.89","ICD9","03689"
"1059","041_","ICD9:036.9","ICD9","0369"
"1060","041_","ICD9:037","ICD9","037"
"1061","041_","ICD9:039","ICD9","039"
"1062","041_","ICD9:039.2","ICD9","0392"
"1063","041_","ICD9:039.3","ICD9","0393"
"1064","041_","ICD9:039.4","ICD9","0394"
"1065","041_","ICD9:039.8","ICD9","0398"
"1066","041_","ICD9:039.9","ICD9","0399"
"1067","041_","ICD9:040","ICD9","040"
"1068","041_","ICD9:040.0","ICD9","0400"
"1069","041_","ICD9:040.1","ICD9","0401"
"1070","041_","ICD9:040.2","ICD9","0402"
"1071","041_","ICD9:040.3","ICD9","0403"
"1072","041_","ICD9:040.4","ICD9","0404"
"1073","041_","ICD9:040.42","ICD9","04042"
"1074","041_","ICD9:040.8","ICD9","0408"
"1075","041_","ICD9:040.81","ICD9","04081"
"1076","041_","ICD9:040.82","ICD9","04082"
"1077","041_","ICD9:040.89","ICD9","04089"
"1078","041_","ICD9:041","ICD9","041"
"1079","041_","ICD9:041.2","ICD9","0412"
"1080","041_","ICD9:041.3","ICD9","0413"
"1081","041_","ICD9:041.5","ICD9","0415"
"1082","041_","ICD9:041.6","ICD9","0416"
"1083","041_","ICD9:041.7","ICD9","0417"
"1084","041_","ICD9:041.8","ICD9","0418"
"1085","041_","ICD9:041.81","ICD9","04181"
"1086","041_","ICD9:041.82","ICD9","04182"
"1087","041_","ICD9:041.83","ICD9","04183"
"1088","041_","ICD9:041.84","ICD9","04184"
"1089","041_","ICD9:041.85","ICD9","04185"
"1090","041_","ICD9:041.89","ICD9","04189"
"1091","041_","ICD9:041.9","ICD9","0419"
"1092","041_","ICD9:795.31","ICD9","79531"
"1229","041_","ICD9:041.1","ICD9","0411"
"1230","041_","ICD9:041.10","ICD9","04110"
"1231","041_","ICD9:041.19","ICD9","04119"
"1236","041_","ICD9:041.11","ICD9","04111"
"1240","041_","ICD9:041.12","ICD9","04112"
"1241","041_","ICD9:V12.04","ICD9","V1204"
"1245","041_","ICD9:034","ICD9","034"
"1246","041_","ICD9:034.1","ICD9","0341"
"1247","041_","ICD9:041.0","ICD9","0410"
"1248","041_","ICD9:041.00","ICD9","04100"
"1249","041_","ICD9:041.01","ICD9","04101"
"1250","041_","ICD9:041.02","ICD9","04102"
"1251","041_","ICD9:041.03","ICD9","04103"
"1252","041_","ICD9:041.04","ICD9","04104"
"1253","041_","ICD9:041.05","ICD9","04105"
"1254","041_","ICD9:041.09","ICD9","04109"
"1268","041_","ICD9:390","ICD9","390"
"1269","041_","ICD9:390.0","ICD9","3900"
"1270","041_","ICD9:391","ICD9","391"
"1271","041_","ICD9:392","ICD9","392"
"1272","041_","ICD9:392.9","ICD9","3929"
"1277","041_","ICD9:041.4","ICD9","0414"
"1278","041_","ICD9:041.41","ICD9","04141"
"1279","041_","ICD9:041.42","ICD9","04142"
"1280","041_","ICD9:041.43","ICD9","04143"
"1281","041_","ICD9:041.49","ICD9","04149"
"1288","041_","ICD9:041.86","ICD9","04186"
"1290","041_","ICD9:V09","ICD9","V09"
"1291","041_","ICD9:V09.0","ICD9","V090"
"1292","041_","ICD9:V09.1","ICD9","V091"
"1293","041_","ICD9:V09.2","ICD9","V092"
"1294","041_","ICD9:V09.3","ICD9","V093"
"1295","041_","ICD9:V09.4","ICD9","V094"
"1296","041_","ICD9:V09.5","ICD9","V095"
"1297","041_","ICD9:V09.50","ICD9","V0950"
"1298","041_","ICD9:V09.51","ICD9","V0951"
"1299","041_","ICD9:V09.6","ICD9","V096"
"1300","041_","ICD9:V09.7","ICD9","V097"
"1301","041_","ICD9:V09.70","ICD9","V0970"
"1302","041_","ICD9:V09.71","ICD9","V0971"
"1303","041_","ICD9:V09.8","ICD9","V098"
"1304","041_","ICD9:V09.80","ICD9","V0980"
"1305","041_","ICD9:V09.81","ICD9","V0981"
"1306","041_","ICD9:V09.9","ICD9","V099"
"1307","041_","ICD9:V09.90","ICD9","V0990"
"1308","041_","ICD9:V09.91","ICD9","V0991"
"1332","041_1","ICD9:041.1","ICD9","0411"
"1333","041_1","ICD9:041.10","ICD9","04110"
"1334","041_1","ICD9:041.19","ICD9","04119"
"1339","041_1","ICD9:041.11","ICD9","04111"
"1343","041_1","ICD9:041.12","ICD9","04112"
"1344","041_1","ICD9:V12.04","ICD9","V1204"
"1348","041_11","ICD9:041.11","ICD9","04111"
"1352","041_12","ICD9:041.12","ICD9","04112"
"1353","041_12","ICD9:V12.04","ICD9","V1204"
"1357","041_2","ICD9:034","ICD9","034"
"1358","041_2","ICD9:034.1","ICD9","0341"
"1359","041_2","ICD9:041.0","ICD9","0410"
"1360","041_2","ICD9:041.00","ICD9","04100"
"1361","041_2","ICD9:041.01","ICD9","04101"
"1362","041_2","ICD9:041.02","ICD9","04102"
"1363","041_2","ICD9:041.03","ICD9","04103"
"1364","041_2","ICD9:041.04","ICD9","04104"
"1365","041_2","ICD9:041.05","ICD9","04105"
"1366","041_2","ICD9:041.09","ICD9","04109"
"1380","041_2","ICD9:390","ICD9","390"
"1381","041_2","ICD9:390.0","ICD9","3900"
"1382","041_2","ICD9:391","ICD9","391"
"1383","041_2","ICD9:392","ICD9","392"
"1384","041_2","ICD9:392.9","ICD9","3929"
"1389","041_21","ICD9:390","ICD9","390"
"1390","041_21","ICD9:390.0","ICD9","3900"
"1391","041_21","ICD9:391","ICD9","391"
"1392","041_21","ICD9:392","ICD9","392"
"1393","041_21","ICD9:392.9","ICD9","3929"
"1398","041_4","ICD9:041.4","ICD9","0414"
"1399","041_4","ICD9:041.41","ICD9","04141"
"1400","041_4","ICD9:041.42","ICD9","04142"
"1401","041_4","ICD9:041.43","ICD9","04143"
"1402","041_4","ICD9:041.49","ICD9","04149"
"1409","041_8","ICD9:041.86","ICD9","04186"
"1411","041_9","ICD9:V09","ICD9","V09"
"1412","041_9","ICD9:V09.0","ICD9","V090"
"1413","041_9","ICD9:V09.1","ICD9","V091"
"1414","041_9","ICD9:V09.2","ICD9","V092"
"1415","041_9","ICD9:V09.3","ICD9","V093"
"1416","041_9","ICD9:V09.4","ICD9","V094"
"1417","041_9","ICD9:V09.5","ICD9","V095"
"1418","041_9","ICD9:V09.50","ICD9","V0950"
"1419","041_9","ICD9:V09.51","ICD9","V0951"
"1420","041_9","ICD9:V09.6","ICD9","V096"
"1421","041_9","ICD9:V09.7","ICD9","V097"
"1422","041_9","ICD9:V09.70","ICD9","V0970"
"1423","041_9","ICD9:V09.71","ICD9","V0971"
"1424","041_9","ICD9:V09.8","ICD9","V098"
"1425","041_9","ICD9:V09.80","ICD9","V0980"
"1426","041_9","ICD9:V09.81","ICD9","V0981"
"1427","041_9","ICD9:V09.9","ICD9","V099"
"1428","041_9","ICD9:V09.90","ICD9","V0990"
"1429","041_9","ICD9:V09.91","ICD9","V0991"
"1453","053_","ICD9:053","ICD9","053"
"1454","053_","ICD9:053.7","ICD9","0537"
"1455","053_","ICD9:053.71","ICD9","05371"
"1456","053_","ICD9:053.79","ICD9","05379"
"1457","053_","ICD9:053.8","ICD9","0538"
"1458","053_","ICD9:053.9","ICD9","0539"
"1463","053_","ICD9:053.1","ICD9","0531"
"1464","053_","ICD9:053.10","ICD9","05310"
"1465","053_","ICD9:053.11","ICD9","05311"
"1466","053_","ICD9:053.12","ICD9","05312"
"1467","053_","ICD9:053.13","ICD9","05313"
"1468","053_","ICD9:053.14","ICD9","05314"
"1469","053_","ICD9:053.19","ICD9","05319"
"1477","053_1","ICD9:053.1","ICD9","0531"
"1478","053_1","ICD9:053.10","ICD9","05310"
"1479","053_1","ICD9:053.11","ICD9","05311"
"1480","053_1","ICD9:053.12","ICD9","05312"
"1481","053_1","ICD9:053.13","ICD9","05313"
"1482","053_1","ICD9:053.14","ICD9","05314"
"1483","053_1","ICD9:053.19","ICD9","05319"
"1491","054_","ICD9:054","ICD9","054"
"1492","054_","ICD9:054.0","ICD9","0540"
"1493","054_","ICD9:054.1","ICD9","0541"
"1494","054_","ICD9:054.10","ICD9","05410"
"1495","054_","ICD9:054.11","ICD9","05411"
"1496","054_","ICD9:054.12","ICD9","05412"
"1497","054_","ICD9:054.13","ICD9","05413"
"1498","054_","ICD9:054.19","ICD9","05419"
"1499","054_","ICD9:054.2","ICD9","0542"
"1500","054_","ICD9:054.6","ICD9","0546"
"1501","054_","ICD9:054.7","ICD9","0547"
"1502","054_","ICD9:054.71","ICD9","05471"
"1503","054_","ICD9:054.73","ICD9","05473"
"1504","054_","ICD9:054.74","ICD9","05474"
"1505","054_","ICD9:054.79","ICD9","05479"
"1506","054_","ICD9:054.8","ICD9","0548"
"1507","054_","ICD9:054.9","ICD9","0549"
"1508","054_","ICD9:058","ICD9","058"
"1509","054_","ICD9:058.1","ICD9","0581"
"1510","054_","ICD9:058.10","ICD9","05810"
"1511","054_","ICD9:058.11","ICD9","05811"
"1512","054_","ICD9:058.12","ICD9","05812"
"1513","054_","ICD9:058.8","ICD9","0588"
"1514","054_","ICD9:058.81","ICD9","05881"
"1515","054_","ICD9:058.82","ICD9","05882"
"1516","054_","ICD9:058.89","ICD9","05889"
"1544","070_","ICD9:070","ICD9","070"
"1545","070_","ICD9:070.4","ICD9","0704"
"1546","070_","ICD9:070.42","ICD9","07042"
"1547","070_","ICD9:070.43","ICD9","07043"
"1548","070_","ICD9:070.49","ICD9","07049"
"1549","070_","ICD9:070.5","ICD9","0705"
"1550","070_","ICD9:070.52","ICD9","07052"
"1551","070_","ICD9:070.53","ICD9","07053"
"1552","070_","ICD9:070.59","ICD9","07059"
"1553","070_","ICD9:070.6","ICD9","0706"
"1554","070_","ICD9:070.9","ICD9","0709"
"1555","070_","ICD9:573.1","ICD9","5731"
"1556","070_","ICD9:573.2","ICD9","5732"
"1567","070_","ICD9:070.0","ICD9","0700"
"1568","070_","ICD9:070.1","ICD9","0701"
"1571","070_","ICD9:070.2","ICD9","0702"
"1572","070_","ICD9:070.20","ICD9","07020"
"1573","070_","ICD9:070.21","ICD9","07021"
"1574","070_","ICD9:070.22","ICD9","07022"
"1575","070_","ICD9:070.23","ICD9","07023"
"1576","070_","ICD9:070.3","ICD9","0703"
"1577","070_","ICD9:070.30","ICD9","07030"
"1578","070_","ICD9:070.31","ICD9","07031"
"1579","070_","ICD9:070.32","ICD9","07032"
"1580","070_","ICD9:070.33","ICD9","07033"
"1591","070_","ICD9:070.41","ICD9","07041"
"1592","070_","ICD9:070.44","ICD9","07044"
"1593","070_","ICD9:070.51","ICD9","07051"
"1594","070_","ICD9:070.54","ICD9","07054"
"1595","070_","ICD9:070.7","ICD9","0707"
"1596","070_","ICD9:070.70","ICD9","07070"
"1597","070_","ICD9:070.71","ICD9","07071"
"1605","070_1","ICD9:070.0","ICD9","0700"
"1606","070_1","ICD9:070.1","ICD9","0701"
"1609","070_2","ICD9:070.2","ICD9","0702"
"1610","070_2","ICD9:070.20","ICD9","07020"
"1611","070_2","ICD9:070.21","ICD9","07021"
"1612","070_2","ICD9:070.22","ICD9","07022"
"1613","070_2","ICD9:070.23","ICD9","07023"
"1614","070_2","ICD9:070.3","ICD9","0703"
"1615","070_2","ICD9:070.30","ICD9","07030"
"1616","070_2","ICD9:070.31","ICD9","07031"
"1617","070_2","ICD9:070.32","ICD9","07032"
"1618","070_2","ICD9:070.33","ICD9","07033"
"1629","070_3","ICD9:070.41","ICD9","07041"
"1630","070_3","ICD9:070.44","ICD9","07044"
"1631","070_3","ICD9:070.51","ICD9","07051"
"1632","070_3","ICD9:070.54","ICD9","07054"
"1633","070_3","ICD9:070.7","ICD9","0707"
"1634","070_3","ICD9:070.70","ICD9","07070"
"1635","070_3","ICD9:070.71","ICD9","07071"
"1643","070_4","ICD9:571.4","ICD9","5714"
"1644","070_4","ICD9:571.40","ICD9","57140"
"1645","070_4","ICD9:571.41","ICD9","57141"
"1646","070_4","ICD9:571.42","ICD9","57142"
"1647","070_4","ICD9:571.49","ICD9","57149"
"1656","070_9","ICD9:573.3","ICD9","5733"
"1674","071_","ICD9:043","ICD9","043"
"1675","071_","ICD9:043.0","ICD9","0430"
"1676","071_","ICD9:043.1","ICD9","0431"
"1677","071_","ICD9:043.2","ICD9","0432"
"1678","071_","ICD9:043.3","ICD9","0433"
"1679","071_","ICD9:043.9","ICD9","0439"
"1680","071_","ICD9:044","ICD9","044"
"1681","071_","ICD9:044.0","ICD9","0440"
"1682","071_","ICD9:044.9","ICD9","0449"
"1683","071_","ICD9:079.53","ICD9","07953"
"1684","071_","ICD9:795.71","ICD9","79571"
"1685","071_","ICD9:V08","ICD9","V08"
"1688","071_","ICD9:042","ICD9","042"
"1689","071_","ICD9:042.0","ICD9","0420"
"1690","071_","ICD9:042.1","ICD9","0421"
"1691","071_","ICD9:042.2","ICD9","0422"
"1692","071_","ICD9:042.9","ICD9","0429"
"1694","071_1","ICD9:042","ICD9","042"
"1695","071_1","ICD9:042.0","ICD9","0420"
"1696","071_1","ICD9:042.1","ICD9","0421"
"1697","071_1","ICD9:042.2","ICD9","0422"
"1698","071_1","ICD9:042.9","ICD9","0429"
"1700","078_","ICD9:078.1","ICD9","0781"
"1701","078_","ICD9:078.10","ICD9","07810"
"1702","078_","ICD9:078.11","ICD9","07811"
"1703","078_","ICD9:078.12","ICD9","07812"
"1704","078_","ICD9:078.19","ICD9","07819"
"1705","078_","ICD9:079.4","ICD9","0794"
"1712","079_","ICD9:050","ICD9","050"
"1713","079_","ICD9:050.0","ICD9","0500"
"1714","079_","ICD9:050.1","ICD9","0501"
"1715","079_","ICD9:050.2","ICD9","0502"
"1716","079_","ICD9:050.9","ICD9","0509"
"1717","079_","ICD9:051","ICD9","051"
"1718","079_","ICD9:051.0","ICD9","0510"
"1719","079_","ICD9:051.01","ICD9","05101"
"1720","079_","ICD9:051.02","ICD9","05102"
"1721","079_","ICD9:051.1","ICD9","0511"
"1722","079_","ICD9:051.2","ICD9","0512"
"1723","079_","ICD9:051.9","ICD9","0519"
"1724","079_","ICD9:055","ICD9","055"
"1725","079_","ICD9:055.7","ICD9","0557"
"1726","079_","ICD9:055.79","ICD9","05579"
"1727","079_","ICD9:055.8","ICD9","0558"
"1728","079_","ICD9:055.9","ICD9","0559"
"1729","079_","ICD9:056","ICD9","056"
"1730","079_","ICD9:056.0","ICD9","0560"
"1731","079_","ICD9:056.00","ICD9","05600"
"1732","079_","ICD9:056.09","ICD9","05609"
"1733","079_","ICD9:056.7","ICD9","0567"
"1734","079_","ICD9:056.79","ICD9","05679"
"1735","079_","ICD9:056.8","ICD9","0568"
"1736","079_","ICD9:056.9","ICD9","0569"
"1737","079_","ICD9:057","ICD9","057"
"1738","079_","ICD9:057.0","ICD9","0570"
"1739","079_","ICD9:057.8","ICD9","0578"
"1740","079_","ICD9:057.9","ICD9","0579"
"1741","079_","ICD9:059","ICD9","059"
"1742","079_","ICD9:059.0","ICD9","0590"
"1743","079_","ICD9:059.00","ICD9","05900"
"1744","079_","ICD9:059.01","ICD9","05901"
"1745","079_","ICD9:059.09","ICD9","05909"
"1746","079_","ICD9:059.1","ICD9","0591"
"1747","079_","ICD9:059.10","ICD9","05910"
"1748","079_","ICD9:059.11","ICD9","05911"
"1749","079_","ICD9:059.12","ICD9","05912"
"1750","079_","ICD9:059.19","ICD9","05919"
"1751","079_","ICD9:059.2","ICD9","0592"
"1752","079_","ICD9:059.20","ICD9","05920"
"1753","079_","ICD9:059.21","ICD9","05921"
"1754","079_","ICD9:059.22","ICD9","05922"
"1755","079_","ICD9:059.8","ICD9","0598"
"1756","079_","ICD9:059.9","ICD9","0599"
"1757","079_","ICD9:060","ICD9","060"
"1758","079_","ICD9:060.0","ICD9","0600"
"1759","079_","ICD9:060.1","ICD9","0601"
"1760","079_","ICD9:060.9","ICD9","0609"
"1761","079_","ICD9:061","ICD9","061"
"1762","079_","ICD9:065","ICD9","065"
"1763","079_","ICD9:065.0","ICD9","0650"
"1764","079_","ICD9:065.1","ICD9","0651"
"1765","079_","ICD9:065.2","ICD9","0652"
"1766","079_","ICD9:065.3","ICD9","0653"
"1767","079_","ICD9:065.4","ICD9","0654"
"1768","079_","ICD9:065.8","ICD9","0658"
"1769","079_","ICD9:065.9","ICD9","0659"
"1770","079_","ICD9:066","ICD9","066"
"1771","079_","ICD9:066.0","ICD9","0660"
"1772","079_","ICD9:066.1","ICD9","0661"
"1773","079_","ICD9:066.3","ICD9","0663"
